"MATERIAL","CHAR","CHARVALUE"
"70SQCTO1WW","ISEHDD_SELECTION7_TYPE","SAS"
"70SQCTO1WW","ISEHDD_SELECTION7_TYPE","SATA"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","HS_480G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","HS_800G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","HS_960G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","HT_HS_2T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","HT_HS_4T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","MC_HS_480G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","MC_HS_800G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","NO_HDD1"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","SM_HS_480G_SATA6_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","ST_HS_2TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","ST_HS_4TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","TS_HS_4TB_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_1","WD_HS_4T_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","HS_480G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","HS_800G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","HS_960G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","HT_HS_2T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","HT_HS_4T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","MC_HS_480G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","MC_HS_800G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","NO_HDD2"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","SM_HS_480G_SATA6_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","ST_HS_2TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","ST_HS_4TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","TS_HS_4TB_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_2","WD_HS_4T_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","HS_480G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","HS_800G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","HS_960G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","HT_HS_2T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","HT_HS_4T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","MC_HS_480G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","MC_HS_800G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","NO_HDD3"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","SM_HS_480G_SATA6_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","ST_HS_2TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","ST_HS_4TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","TS_HS_4TB_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_3","WD_HS_4T_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","HS_480G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","HS_800G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","HS_960G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","HT_HS_2T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","HT_HS_4T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","MC_HS_480G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","MC_HS_800G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","NO_HDD4"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","SM_HS_480G_SATA6_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","ST_HS_2TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","ST_HS_4TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","TS_HS_4TB_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_4","WD_HS_4T_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","HS_480G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","HS_800G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","HS_960G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","HT_HS_2T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","HT_HS_4T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","MC_HS_480G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","MC_HS_800G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","NO_HDD5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","SM_HS_480G_SATA6_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","ST_HS_2TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","ST_HS_4TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","TS_HS_4TB_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_5","WD_HS_4T_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","HS_480G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","HS_800G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","HS_960G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","HT_HS_2T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","HT_HS_4T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","MC_HS_480G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","MC_HS_800G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","NO_HDD6"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","SM_HS_480G_SATA6_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","ST_HS_2TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","ST_HS_4TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","TS_HS_4TB_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_6","WD_HS_4T_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","HS_480G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","HS_800G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","HS_960G_SATA6.0GS_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","HT_HS_2T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","HT_HS_4T_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","MC_HS_480G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","MC_HS_800G_SATA6.0_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","NO_HDD7"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","SM_HS_480G_SATA6_SSD_2.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","ST_HS_2TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","ST_HS_4TB_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","TS_HS_4TB_SATA6.0GS_7200R_3.5"
"70SQCTO1WW","ISEHDD_TYPE_SELECTION_7","WD_HS_4T_SATA6.0G_7200R_3.5"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","0"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","1"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","10"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","11"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","12"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","13"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","14"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","15"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","16"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","2"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","3"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","4"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","5"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","6"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","7"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","8"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_1","9"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","0"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","1"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","10"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","11"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","12"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","13"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","14"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","15"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","16"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","2"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","3"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","4"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","5"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","6"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","7"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","8"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_2","9"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","0"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","1"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","10"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","11"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","12"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","13"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","14"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","15"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","16"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","2"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","3"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","4"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","5"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","6"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","7"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","8"
"70SQCTO1WW","ISEMEM_QTY_SELECTION_3","9"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_1","HY_16GB_2RX4_1600R_DDR3"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_1","NO_MEM1"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_1","SM_16GB_2RX4_1600R_DDR3"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_1","SM_16GB_2RX4_1600R_DDR3_Q_DIE"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_2","HY_16GB_2RX4_1600R_DDR3"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_2","NO_2ND_MEM"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_2","SM_16GB_2RX4_1600R_DDR3"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_2","SM_16GB_2RX4_1600R_DDR3_Q_DIE"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_3","HY_16GB_2RX4_1600R_DDR3"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_3","NO_3RD_MEM"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_3","SM_16GB_2RX4_1600R_DDR3"
"70SQCTO1WW","ISEMEM_TYPE_SELECTION_3","SM_16GB_2RX4_1600R_DDR3_Q_DIE"
"70SQCTO1WW","ISEPOWER_CORD","POWER_CORD_FOR_ALI_P1"
"70SQCTO1WW","ISEPOWER_CORD","POWER_CORD_FOR_ALI_P3"
"70SQCTO1WW","ISEPRELOAD_LANG","NO_OPERATING SYSTEM"
"70SQCTO1WW","ISEPRELOAD_OS","NO_PRELOAD"
"70SQCTO1WW","ISEPRELOAD_TYPE","NO_IMAGE"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","0"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","1"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","10"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","100"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","101"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","102"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","103"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","104"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","105"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","106"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","107"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","108"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","109"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","11"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","110"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","111"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","112"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","113"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","114"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","115"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","116"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","117"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","118"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","119"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","12"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","120"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","121"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","122"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","123"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","124"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","125"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","13"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","14"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","15"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","16"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","17"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","18"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","19"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","2"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","20"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","21"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","22"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","23"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","24"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","25"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","26"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","27"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","28"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","29"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","3"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","30"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","31"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","32"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","33"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","34"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","35"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","36"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","37"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","38"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","39"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","4"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","40"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","41"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","42"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","43"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","44"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","45"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","46"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","47"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","48"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","49"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","5"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","50"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","51"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","52"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","53"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","54"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","55"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","56"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","57"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","58"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","59"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","6"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","60"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","61"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","62"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","63"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","64"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","65"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","66"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","67"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","68"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","69"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","7"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","70"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","71"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","72"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","73"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","74"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","75"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","76"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","77"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","78"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","79"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","8"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","80"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","81"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","82"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","83"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","84"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","85"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","86"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","87"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","88"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","89"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","9"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","90"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","91"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","92"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","93"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","94"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","95"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","96"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","97"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","98"
"70SQCTO1WW","ISEQTY_ALLOWED_25_HDD","99"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","0"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","1"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","10"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","100"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","101"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","102"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","103"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","104"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","105"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","106"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","107"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","108"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","109"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","11"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","110"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","111"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","112"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","113"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","114"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","115"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","116"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","117"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","118"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","119"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","12"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","120"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","121"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","122"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","123"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","124"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","125"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","13"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","14"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","15"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","16"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","17"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","18"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","19"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","2"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","20"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","21"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","22"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","23"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","24"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","25"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","26"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","27"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","28"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","29"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","3"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","30"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","31"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","32"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","33"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","34"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","35"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","36"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","37"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","38"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","39"
"70SQCTO1WW","ISEQTY_ALLOWED_35_HDD","4"
