"CHAR","CHARVALUE","LANGUAGE","DESC"
"EPULTRASLIM_ODD","BLU_RAY_BURNER_9.5MM_DOS","E","Blu-ray Burner 9.5mm DOS"
"EPULTRASLIM_ODD","BLU_RAY_BURNER_9.5MM_WIN10","E","Blu-ray Burner 9.5mm Win10"
"EPULTRASLIM_ODD","BLU_RAY_BURNER_9.5MM_WIN7","E","Blu-ray Burner 9.5mm Win7"
"EPULTRASLIM_ODD","NONE","E","None"
"EPULTRASLIM_ODD","SLIM_BLU-RAY_9.0MM_NO_OS","E","Slim Blu-Ray 9.0mm NO OS"
"EPULTRASLIM_ODD","SLIM_BLU-RAY_9.0MM_W10","E","Slim Blu-Ray 9.0mm W10"
"EPULTRASLIM_ODD","SLIM_BLU-RAY_9.0MM_W7","E","Slim Blu-Ray 9.0mm W7"
"EPULTRASLIM_ODD","SLIM_DVD_RAMBO_9.0MM_NO_OS","E","Slim DVD Rambo 9.0mm NO OS"
"EPULTRASLIM_ODD","SLIM_DVD_RAMBO_9.0MM_W10","E","Slim DVD Rambo 9.0mm W10"
"EPULTRASLIM_ODD","SLIM_DVD_RAMBO_9.0MM_W7","E","Slim DVD Rambo 9.0mm W7"
"EPULTRASLIM_ODD","SLIM_DVD_ROM_9.0MM_NO_OS","E","Slim DVD ROM 9.0mm NO OS"
"EPULTRASLIM_ODD","SLIM_DVD_ROM_9.0MM_W10","E","Slim DVD ROM 9.0mm W10"
"EPULTRASLIM_ODD","SLIM_DVD_ROM_9.0MM_W7","E","Slim DVD ROM 9.0mm W7"
"EPULTRASLIM_ODD","ULTRASLIM 16X DVD ROM DOS","E","UltraSlim 16x DVD ROM DOS"
"EPULTRASLIM_ODD","ULTRASLIM 16X DVD ROM W8.1","E","UltraSlim 16x DVD ROM W8.1"
"EPULTRASLIM_ODD","ULTRASLIM 16X DVD ROM WIN10","E","UltraSlim 16x DVD ROM Win10"
"EPULTRASLIM_ODD","ULTRASLIM 16X DVD ROM WIN7","E","UltraSlim 16x DVD ROM Win7"
"EPULTRASLIM_ODD","ULTRASLIM DVDBURNER_CD_RW DOS","E","UltraSlim DVDBurner/CD-RW DOS"
"EPULTRASLIM_ODD","ULTRASLIM DVDBURNER_CD_RW W10","E","UltraSlim DVDBurner/CD-RW W10"
"EPULTRASLIM_ODD","ULTRASLIM DVDBURNER_CD_RW W7","E","UltraSlim DVDBurner/CD-RW W7"
"EPULTRASLIM_ODD","ULTRASLIM DVDBURNER_CD_RW W8.1","E","UltraSlim DVDBurner/CD-RW W8.1"
"EPUSBADAPTER","2XUSB_3.0_ADD-IN_CARD_HP","E","2xUSB 3.0 Add-in Card HP"
"EPUSBADAPTER","3XUSB_3.0_ADD-IN_CARD_HP","E","3xUSB 3.0 Add-in Card HP"
"EPUSBADAPTER","NO USB ADAPTER","E","No USB3.0 Adapter Selected"
"EPUSBADAPTER","PCIEX1 USB3.0 CARD FH WIN7 ME8","E","PCIex1 USB3.0 Card FH Win7 ME8"
"EPUSBADAPTER","PCIEX1 USB3.0 CARD FH WIN8","E","PCIex1 USB3.0 Card FH Win8"
"EPUSBADAPTER","PCIEX1 USB3.0 CARD W8.1","E","PCIex1 USB3.0 Card W8.1"
"EPUSBADAPTER","PCIEX1 USB3.0 CARD WIN7","E","PCIex1 USB3.0 Card Win7"
"EPUSBADAPTER","PCIEX1 USB3.0 CARD WIN7 ME8.0","E","PCIex1 USB3.0 Card Win7 ME8.0"
"EPUSBADAPTER","PCIEX1 USB3.0 CARD WIN8","E","PCIex1 USB3.0 Card Win8"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD HP","E","USB 3.0 Add-in Card HP"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD HP_R1","E","USB 3.0 Add-in Card HP-R1"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD HP_R1 W8","E","USB 3.0 Add-in Card HP-R1-Win8"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD HP_R1 XP","E","USB 3.0 Add-in Card HP-R1-XP"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD LP","E","USB 3.0 Add-in Card LP"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD LP_R1","E","USB 3.0 Add-in Card LP-R1"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD LP_R1 W8","E","USB 3.0 Add-in Card LP-R1 Win8"
"EPUSBADAPTER","USB 3.0 ADD_IN CARD LP_R1 XP","E","USB 3.0 Add-in Card LP-R1 XP"
"EPUSBADAPTER","USB 3.0 ADD-IN CARD HP-R1 W8.1","E","USB 3.0 Add-in Card HP-R1 W8.1"
"EPUSBADAPTER","USB 3.0 ADD-IN CARD LP-R1 W8.1","E","USB 3.0 Add-in Card LP-R1 W8.1"
"EPUSBADAPTER","USB 3.0 PCIEX1 ADAPTER HP W8","E","USB 3.0 PCIEx1 Adapter HP WIN8"
"EPUSBADAPTER","USB 3.0 PCIEX1 ADAPTER HP XP","E","USB 3.0 PCIEx1 Adapter HP XP"
"EPUSBADAPTER","USB 3.0 PCIEX1 ADAPTER LP","E","USB 3.0 PCIEx1 Adapter LP"
"EPUSBADAPTER","USB 3.0 PCIEX1 ADAPTER LP W8","E","USB 3.0 PCIEx1 Adapter LP WIN8"
"EPUSBADAPTER","USB 3.0 PCIEX1 ADAPTER LP XP","E","USB 3.0 PCIEx1 Adapter LP XP"
"EPUSBADAPTER","USB ADAPTER","E","USB 3.0 PCI Express x1 Adapter"
"EPWARRANTY","S04_1YROS","E","1 Year On-site"
"EPWARRANTY","S06_3YROS","E","3 Year On-site"
"EPWARRANTY","S07_3YROS_INTL","E","3 Year On-site Intl.Delivery"
"EPWARRANTY","THINKSTATION 3T_3 TO 4T_4","E","ThinkStation 3T+3 to 4T+4"
"EPWARRANTY","THINKSTATION 3T_3 TO 5T_5","E","ThinkStation 3T+3 to 5T+5"
"EPWARRANTY","W04_1YROS","E","1 Year On_site"
"EPWARRANTY","W06_3YROS","E","3 Year On_site"
"EPWARRANTY","W07_3YROS_INTL","E","3 Year On_site Intl. Delivery"
"EPWIFI","INTEL 7260 AC WIFI CARD","E","Intel 7260 AC Wifi Card"
"EPWIFI","INTEL WIRELESS 8260 PCIE HP","E","Intel Wireless 8260 PCIE HP"
"EPWIFI","INTEL WIRELESS 8260 PCIE LP","E","Intel Wireless 8260 PCIE LP"
"EPWIFI","INTEL_7260AC_MPCIE","E","Intel 7260AC mPCIE"
"EPWIFI","INTEL_8265+BT_2X2AC_HP_VPRO","E","Intel 8265+BT 2x2ac HP vPro"
"EPWIFI","INTEL_8265+BT_2X2AC_LP_VPRO","E","Intel 8265+BT 2x2ac LP vPro"
"EPWIFI","NO_WIFI","E","No_WiFi"
"EPWIFI","WIFI CARD TAYLOR PEAK PCIE HP","E","Wi-Fi Card Taylor Peak PCIE HP"
"EPWIFI","WIFI CARD TAYLOR PEAK PCIE LP","E","Wi-Fi Card Taylor Peak PCIE LP"
"EPWIFI","WI-FI TAYLOR PEAK PCIE HP W8.1","E","Wi-Fi Intel Taylor Pk HP W8.1"
"EPWIFI","WI-FI TAYLOR PEAK PCIE LP W8.1","E","Wi-Fi Intel Taylor Pk LP W8.1"
"EPWIFI","WILKIN PEAK 2 7260BN HP","E","Wilkin Peak 2 7260BN HP"
"EPWIFI","WILKIN PEAK 2 7260BN LP","E","Wilkin Peak 2 7260BN LP"
"ISECOUNTRY","AFRICA_FRENCH_PORTUGUESE","E","AFRICA_French_Portuguese"
"ISECOUNTRY","AFRICA_UK","E","AFRICA_UK"
"ISECOUNTRY","AMERICA","E","America"
"ISECOUNTRY","ARABIA","E","Arabia"
"ISECOUNTRY","ARGENTINA","E","Argentina"
"ISECOUNTRY","ASEAN","E","Asean"
"ISECOUNTRY","AUSTRALIA","E","Australia"
"ISECOUNTRY","AUSTRIA","E","Austria"
"ISECOUNTRY","BALTICS","E","Baltics"
"ISECOUNTRY","BANGLADESH","E","Bangladesh"
"ISECOUNTRY","BELGIUM","E","Belgium"
"ISECOUNTRY","BOLIVIA","E","Bolivia"
"ISECOUNTRY","BOSNIA","E","Bosnia"
"ISECOUNTRY","BRAZIL","E","Brazil"
"ISECOUNTRY","BRUNEI","E","Brunei"
"ISECOUNTRY","BULGARIA","E","Bulgaria"
"ISECOUNTRY","CAMBODIA","E","Cambodia"
"ISECOUNTRY","CANADA","E","Canada"
"ISECOUNTRY","CHILE","E","Chile"
"ISECOUNTRY","CHINA","E","China"
"ISECOUNTRY","CIS","E","CIS"
"ISECOUNTRY","COLOMBIA","E","Colombia"
"ISECOUNTRY","CROATIA","E","Croatia"
"ISECOUNTRY","CYPRUS","E","Cyprus"
"ISECOUNTRY","CZECH REPUBLIC","E","Czech Republic"
"ISECOUNTRY","CZECH_REPUBLIC","E","Czech_Republic"
"ISECOUNTRY","DENMARK","E","Denmark"
"ISECOUNTRY","EGYPT","E","Egypt"
"ISECOUNTRY","EMEA","E","EMEA"
"ISECOUNTRY","ESTONIA","E","Estonia"
"ISECOUNTRY","FIJI","E","Fiji"
"ISECOUNTRY","FINLAND","E","Finland"
"ISECOUNTRY","FRANCE","E","France"
"ISECOUNTRY","GERMANY","E","Germany"
"ISECOUNTRY","GREECE","E","Greece"
"ISECOUNTRY","HONG_KONG","E","HONG_KONG"
"ISECOUNTRY","HONGKONG","E","HongKong"
"ISECOUNTRY","HUNGARY","E","Hungary"
"ISECOUNTRY","ICELAND","E","Iceland"
"ISECOUNTRY","INDIA","E","India"
"ISECOUNTRY","INDONESIA","E","Indonesia"
"ISECOUNTRY","IRELAND","E","Ireland"
"ISECOUNTRY","ISRAEL","E","Israel"
"ISECOUNTRY","ITALY","E","Italy"
"ISECOUNTRY","JAPAN","E","Japan"
"ISECOUNTRY","KOREA","E","Korea"
"ISECOUNTRY","LA","E","LA"
"ISECOUNTRY","LA_BOLIVIA_VENEZUELA","E","LA_BOLIVIA_VENEZUELA"
"ISECOUNTRY","LA_CHILE","E","LA_CHILE"
"ISECOUNTRY","LA_ECUADOR","E","LA_ECUADOR"
"ISECOUNTRY","LA_EN","E","LA_EN"
"ISECOUNTRY","LA_MEXICO_COLOMBIA","E","LA_MEXICO_COLOMBIA"
"ISECOUNTRY","LA_PERU","E","LA_PERU"
"ISECOUNTRY","LA_URUGUAY","E","LA_URUGUAY"
"ISECOUNTRY","LEBANON","E","Lebanon"
"ISECOUNTRY","LITHUANIA","E","Lithuania"
"ISECOUNTRY","LUXEMBOURG","E","Luxembourg"
"ISECOUNTRY","MALAYSIA","E","Malaysia"
"ISECOUNTRY","MEAS","E","MEAS"
"ISECOUNTRY","MEXICO","E","Mexico"
"ISECOUNTRY","MIDDLE EAST & PAKISTAN","E","Middle East & Pakistan"
"ISECOUNTRY","MIDDLE EAST_PAKISTAN","E","MIDDLE EAST_PAKISTAN"
"ISECOUNTRY","MOZAMBIQUE","E","Mozambique"
"ISECOUNTRY","NETHERLANDS","E","Netherlands"
"ISECOUNTRY","NEW_ZEALAND","E","New_Zealand"
"ISECOUNTRY","NORDICS","E","Nordics"
"ISECOUNTRY","NORWAY","E","Norway"
"ISECOUNTRY","PARAGUAY","E","Paraguay"
"ISECOUNTRY","PERU","E","Peru"
"ISECOUNTRY","PHILIPPINES","E","Philippines"
"ISECOUNTRY","POLAND","E","Poland"
"ISECOUNTRY","PORTUGAL","E","Portugal"
"ISECOUNTRY","ROMANIA","E","Romania"
"ISECOUNTRY","RUSSIA","E","Russia"
"ISECOUNTRY","SAUDI ARABIA","E","Saudi Arabia"
"ISECOUNTRY","SCOTLAND","E","Scotland"
"ISECOUNTRY","SERBIA","E","Serbia"
"ISECOUNTRY","SINGAPORE","E","Singapore"
"ISECOUNTRY","SINGAPOREC","E","SingaporeC"
"ISECOUNTRY","SLOVAKIA","E","Slovakia"
"ISECOUNTRY","SLOVENIA","E","Slovenia"
"ISECOUNTRY","SOUTH AFRICA","E","South Africa"
"ISECOUNTRY","SOUTH EAST EUROPE","E","South East Europe"
"ISECOUNTRY","SPAIN","E","Spain"
"ISECOUNTRY","SRI_LANKA","E","Sri_Lanka"
"ISECOUNTRY","SRILANKA","E","SriLanka"
"ISECOUNTRY","SWEDEN","E","Sweden"
"ISECOUNTRY","SWITZERLAND","E","Switzerland"
"ISECOUNTRY","TAIWAN","E","Taiwan"
"ISECOUNTRY","THAILAND","E","Thailand"
"ISECOUNTRY","TURKEY","E","Turkey"
"ISECOUNTRY","UK","E","UK"
"ISECOUNTRY","UKRAINE","E","Ukraine"
"ISECOUNTRY","URUGUAY","E","Uruguay"
"ISECOUNTRY","USA","E","USA"
"ISECOUNTRY","VENEZUELA","E","Venezuela"
"ISECOUNTRY","VIETNAM","E","Vietnam"
"ISECUSTOMERNAME","ALI","E","Ali"
"ISECUSTOMERNAME","ALI CLOUD","E","Ali Cloud"
"ISECUSTOMERNAME","BAIDU","E","Baidu"
"ISECUSTOMERNAME","DUOWAN","E","Duowan"
"ISECUSTOMERNAME","GENERAL_PURPOSE","E","General Purpose"
"ISECUSTOMERNAME","OTHERS","E","Others"
"ISECUSTOMERNAME","SOGOU","E","Tier2_Sogou"
"ISECUSTOMERNAME","SOUGOU","E","Sougou"
"ISECUSTOMERNAME","TENCENT","E","Tencent"
"ISECUSTOMERNAME","TIER2_JD","E","Tier2_JD"
"ISECUSTOMERNAME","TIER2_JINSHAN","E","Tier2_Jinshan"
"ISECUSTOMERNAME","TIER2_MEITUAN","E","Tier2_Meituan"
"ISECUSTOMERNAME","TIER2_QIHOO","E","Tier2_Qihoo"
"ISECUSTOMERNAME","TIER2_QINIU","E","Tier2_Qiniu"
"ISEETHERNET_MODULE","10G_SINGLE_MODE_MODULE_X520","E","10G_SINGLE-MODE_MODULE_X520"
"ISEETHERNET_MODULE","10G_SINGLE_MODE_MODULE_X520X2","E","10G_SINGLE-MODE_MODULE_X520*2"
"ISEETHERNET_MODULE","CONNECTOR_OPTICAL_MODULE_10G","E","Connector_Optical_Module_10G"
"ISEETHERNET_MODULE","CONNECTOR_OPTICAL_MODULE_10G_2","E","Connector_Optical_Module_10G*2"
"ISEETHERNET_MODULE","CONNECTOR_OPTICAL_MODULE_10G_3","E","Connector_Optical_Module_10G*3"
"ISEETHERNET_MODULE","CONNECTOR_OPTICAL_MODULE_10G_4","E","Connector_Optical_Module_10G*4"
"ISEETHERNET_MODULE","CONNECTOR_OPTICAL_MODULE_4","E","Connector_Optical_Module_x4"
"ISEETHERNET_MODULE","CONNECTOR_OPTICAL_MODULE_8","E","Connector_Optical_Module_x8"
"ISEETHERNET_MODULE","EMULEX_OPTIC_OCE14102_UX","E","Emulex_Optic_OCe14102-UX"
"ISEETHERNET_MODULE","EMULEX_OPTIC_OCE14401_UX","E","Emulex_Optic_OCe14401-UX"
"ISEETHERNET_MODULE","FIBER_MODULE_FOR_ALI","E","Fiber module for Ali"
"ISEETHERNET_MODULE","FIBER_MODULE_FOR_ALI_16","E","Fiber_module_for_Ali_x16"
"ISEETHERNET_MODULE","FIBER_MODULE_FOR_ALI_8","E","Fiber_module_for_Ali_x8"
"ISEETHERNET_MODULE","INTEL_10G_FIBERMODULE_X520_DA2","E","INTEL_10G_FIBERMODULE_X520-DA2"
"ISEETHERNET_MODULE","INTEL_10G_MODULE_X520_DA2X2","E","INTEL_10G_MODULE_X520-DA2*2"
"ISEETHERNET_MODULE","INTEL_10G_MODULE_X520_DA2X3","E","INTEL_10G_MODULE_X520-DA2*3"
"ISEETHERNET_MODULE","INTEL_10G_MODULE_X520_DA2X4","E","INTEL_10G_MODULE_X520-DA2*4"
"ISEETHERNET_MODULE","INTEL_10G_MODULE_X520_DA2X5","E","INTEL_10G_MODULE_X520-DA2*5"
"ISEETHERNET_MODULE","INTEL_10G_MODULE_X520_DA2X6","E","INTEL_10G_MODULE_X520-DA2*6"
"ISEETHERNET_MODULE","NO_ETHERNET MODULE","E","NO_ETHERNET Module"
"ISEETHERNET_MODULE","OPTICS_MODULE_PCIE_X520DA2_16","E","Optics_Module_PCIe_X520-DA2*16"
"ISEETHERNET_MODULE","OPTICS_MODULE_PCIE_X520DA2_4","E","Optics_Module_PCIe_X520-DA2*4"
"ISEETHERNET_MODULE","OPTICS_MODULE_PCIE_X520DA2_8","E","Optics_Module_PCIe_X520-DA2*8"
"ISEETHERNET_MODULE","QLOGIC_OPTIC_QLE8362_CU","E","Qlogic_Optic_QLE8362_CU"
"ISEHDD_SELECTION1_SIZE","2.5","E","2.5"
"ISEHDD_SELECTION1_SIZE","3.5","E","3.5"
"ISEHDD_SELECTION1_SIZE","NONE","E","NONE"
"ISEHDD_SELECTION1_TYPE","NONE","E","NONE"
"ISEHDD_SELECTION1_TYPE","PCIE","E","PCIe"
"ISEHDD_SELECTION1_TYPE","SAS","E","SAS"
"ISEHDD_SELECTION1_TYPE","SATA","E","SATA"
"ISEHDD_SELECTION2_SIZE","2.5","E","2.5"
"ISEHDD_SELECTION2_SIZE","3.5","E","3.5"
"ISEHDD_SELECTION2_SIZE","NONE","E","NONE"
"ISEHDD_SELECTION2_TYPE","NONE","E","NONE"
"ISEHDD_SELECTION2_TYPE","PCIE","E","PCIe"
"ISEHDD_SELECTION2_TYPE","SAS","E","SAS"
"ISEHDD_SELECTION2_TYPE","SATA","E","SATA"
"ISEHDD_SELECTION3_SIZE","2.5","E","2.5"
"ISEHDD_SELECTION3_SIZE","3.5","E","3.5"
"ISEHDD_SELECTION3_SIZE","NONE","E","NONE"
"ISEHDD_SELECTION3_TYPE","NONE","E","NONE"
"ISEHDD_SELECTION3_TYPE","PCIE","E","PCIe"
"ISEHDD_SELECTION3_TYPE","SAS","E","SAS"
"ISEHDD_SELECTION3_TYPE","SATA","E","SATA"
"ISEHDD_SELECTION4_SIZE","2.5","E","2.5"
"ISEHDD_SELECTION4_SIZE","3.5","E","3.5"
"ISEHDD_SELECTION4_SIZE","NONE","E","NONE"
"ISEHDD_SELECTION4_TYPE","NONE","E","NONE"
"ISEHDD_SELECTION4_TYPE","PCIE","E","PCIe"
"ISEHDD_SELECTION4_TYPE","SAS","E","SAS"
"ISEHDD_SELECTION4_TYPE","SATA","E","SATA"
"ISEHDD_SELECTION5_SIZE","2.5","E","2.5"
"ISEHDD_SELECTION5_SIZE","3.5","E","3.5"
"ISEHDD_SELECTION5_SIZE","NONE","E","NONE"
"ISEHDD_SELECTION5_TYPE","NONE","E","NONE"
"ISEHDD_SELECTION5_TYPE","PCIE","E","PCIe"
"ISEHDD_SELECTION5_TYPE","SAS","E","SAS"
"ISEHDD_SELECTION5_TYPE","SATA","E","SATA"
"ISEHDD_SELECTION6_SIZE","2.5","E","2.5"
"ISEHDD_SELECTION6_SIZE","3.5","E","3.5"
"ISEHDD_SELECTION6_SIZE","NONE","E","NONE"
"ISEHDD_SELECTION6_TYPE","NONE","E","NONE"
"ISEHDD_SELECTION6_TYPE","PCIE","E","PCIe"
"ISEHDD_SELECTION6_TYPE","SAS","E","SAS"
"ISEHDD_SELECTION6_TYPE","SATA","E","SATA"
"ISEHDD_SELECTION7_SIZE","2.5","E","2.5"
"ISEHDD_SELECTION7_SIZE","3.5","E","3.5"
"ISEHDD_SELECTION7_SIZE","NONE","E","NONE"
"ISEHDD_SELECTION7_TYPE","NONE","E","NONE"
"ISEHDD_SELECTION7_TYPE","PCIE","E","PCIe"
"ISEHDD_SELECTION7_TYPE","SAS","E","SAS"
"ISEHDD_SELECTION7_TYPE","SATA","E","SATA"
"ISEHDD_TYPE_SELECTION_1","ES_1.2T_SAS12GS_10000R_2.5","E","ES_1.2T_SAS12G/s_10000r_2.5"
"ISEHDD_TYPE_SELECTION_1","ES_1.6TB_PCIE_2.5","E","ES_1.6TB_PCIe_2.5"
"ISEHDD_TYPE_SELECTION_1","ES_10T_SATA6.0G_7200R_3.5","E","ES_10TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_1TB_SAS6.0GS_7200R_3.5","E","ES_1TB_SAS6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_1TB_SATA6.0GS_7200R_3.5","E","ES_1TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_2T_SAS12.0G_512N_7.2K_3.5","E","ES_2T_SAS12.0G_512n_7.2K_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_2TB_SAS12.0GS_7200R_3.5","E","ES_2TB_SAS12.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_2TB_SAS6.0GS_7200R_3.5","E","ES_2TB_SAS6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_2TB_SATA6.0GS_7200R_3.5","E","ES_2TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_3TB_SAS6.0GS_7200R_3.5","E","ES_3TB_SAS6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_3TB_SATA6.0GS_7200R_3.5","E","ES_3TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_400G_PCIE_2.5","E","ES_400G_PCIe_2.5"
"ISEHDD_TYPE_SELECTION_1","ES_4T_SAS12.0G_512N_7.2K_3.5","E","ES_4T_SAS12.0G_512n_7.2K_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_4T_SATA6.0G_512N_7.2K_3.5","E","ES_4T_SATA6.0G_512n_7.2K_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_4TB_SAS12.0GS_7200R_3.5","E","ES_4TB_SAS12.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_4TB_SAS6.0GS_7200R_3.5","E","ES_4TB_SAS6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_4TB_SATA6.0GS_7200R_3.5","E","ES_4TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_500G_SATA6.0G_7200R_3.5","E","ES_500G_SATA6.0G_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_5TB_SATA6.0GS_7200R_3.5","E","ES_5TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_6TB_SAS12.0GS_7200R_3.5","E","ES_6TB_SAS12.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_6TB_SATA6.0GS_7200R_3.5","E","ES_6TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","ES_800G_PCIE_2.5","E","ES_800G_PCIe_2.5"
"ISEHDD_TYPE_SELECTION_1","ES_8TB_SATA6.0G_7200R_3.5","E","ES_8TB_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","FLASH_SAS_100G_SSD_2.5","E","FLASH_SAS_100G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","FLASH_SAS_100G_SSD_3.5","E","FLASH_SAS_100G_SSD_3.5"
"ISEHDD_TYPE_SELECTION_1","FLASH_SAS_200G_SSD_2.5","E","FLASH_SAS_200G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","FLASH_SAS_200G_SSD_3.5","E","FLASH_SAS_200G_SSD_3.5"
"ISEHDD_TYPE_SELECTION_1","FSTCACHE_SAS_100G_SSD_2.5","E","FSTCACHE_SAS_100G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","FSTCACHE_SAS_200G_SSD_2.5","E","FSTCACHE_SAS_200G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","FSTCACHE-SAS_100G_SSD_3.5","E","FSTCACHE-SAS_100G_SSD_3.5"
"ISEHDD_TYPE_SELECTION_1","FSTCACHE-SAS_200G_SSD_3.5","E","FSTCACHE-SAS_200G_SSD_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_PCIE_SSD_2.5","E","HS_1.2T_PCIe_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_SAS12G_10K_W3.5","E","HS_1.2T_SAS12G_10K_2.5_w/_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_SAS12G_512N_10K_W_3.5","E","HS_1.2T_SAS12G_512n_10K_w/_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_SAS12G_512N_ES_10K_2.5","E","HS_1.2T_SAS12G_512n_ES_10K_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_SAS12GS_10K_2.5","E","HS_1.2T_SAS12.0G/s_10K_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_SAS6G_10K_2.5_W_SED","E","HS_1.2T_SAS6G_10K_2.5_w/_SED"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_SAS6G_10K_2.5_W3.5","E","HS_1.2T_SAS6G_10K_2.5_w/_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2T_SATA6.0G_SSD_S3610_2.5","E","HS_1.2T_SATA6.0G_SSD_S3610_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.2TB_SAS6.0GS_10000R_2.5","E","HS_1.2TB_SAS6.0G/s_10000r_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_PCIE_SSD_2.5","E","HS_1.6T_PCIe_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_PM1635A_SAS12G_SSD_2.5","E","HS_1.6T_PM1635a_SAS12G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_PM1635A_SAS12G_W_3.5","E","HS_1.6T_PM1635a_SAS12G_w/_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_SAS12.0G_SSD_2.5_V2","E","HS_1.6T_SAS12.0G/s_SSD_2.5_V2"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_SAS12_SSD_2.5_W3.5_V2","E","HS_1.6T_SAS12_SSD_2.5_w/3.5_V2"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_SAS12G_SSD_2.5_W_3.5","E","HS_1.6T_SAS12G_SSD_2.5_w/_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_SAS12GS_SSD_2.5","E","HS_1.6T_SAS12.0G/s_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6T_SATA6.0G_SSD_S3610_2.5","E","HS_1.6T_SATA6.0G_SSD_S3610_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6TB_SATA6.0G_2.5","E","HS_1.6TB_SATA6.0G/s_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.6TB_SATA6.0GS_SSD_2.5","E","HS_1.6TB_SATA6.0G/s_ SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.8T_SAS12.0GS_10K_2.5","E","HS_1.8T_SAS12.0G/s_10k_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.8T_SAS12G_10K_W3.5","E","HS_1.8T_SAS12G_10K_2.5_w/_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.92T_PM863A_SATA6G_SSD_2.5","E","HS_1.92T_PM863a_SATA6G_SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.92T_PM863A_SATA6G_SSD_3.5","E","HS_1.92T_PM863a_SATA6G_SSD_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_1.92TB_SATA6.0GS_SSD_2.5","E","HS_1.92TB_SATA6.0G/s_ SSD_2.5"
"ISEHDD_TYPE_SELECTION_1","HS_10T_SAS12.0G_7200R_3.5","E","HS_10T_SAS12.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_10T_SATA6.0G_7200R_3.5","E","HS_10T_SATA6.0G/s_7200r_3.5"
"ISEHDD_TYPE_SELECTION_1","HS_120G_ENTRY_SATA_SSD_2.5","E","HS_120G_Entry_SATA_SSD_2.5"
